Mon,Day,Hr,Dhw_CZ9_ERWH_SF_bc,Dhw_CZ9_HPWH_SF_bc,Dhw_CZ9_HPWH_bu_SF_bc,Dhw_CZ9_HPWH_bu2_SF_bc,Dhw_CZ9_ERWH_SF_3_to_6,Dhw_CZ9_HPWH_SF_3_to_6,Dhw_CZ9_HPWH_bu_SF_3_to_6,Dhw_CZ9_HPWH_bu2_SF_3_to_6,Dhw_CZ9_ERWH_SF_10_to_1,Dhw_CZ9_HPWH_SF_10_to_1,Dhw_CZ9_HPWH_bu_SF_10_to_1,Dhw_CZ9_HPWH_bu2_SF_10_to_1,Dhw_CZ9_NG,Dry Bulb,Wet Bulb,Dew Point
10,15,7,0,0,1.34824,0,0,0,0,0,0,0,0,0,8.06107,58.64,47.27,35.78
10,15,8,0,0,2.29756,0,0,0,0,0,0,0,0,0,29.0948,56.12,46.82,37.58
10,15,9,0,0,0,0,0,1.5571,0,0,0,1.5571,1.71779,0,12.7389,61.16,49.57,38.84
10,15,10,0,0,0,0,0,1.73469,0,0,0,1.73469,1.88531,0,25.052,64.58,49.97,35.96
10,15,11,0,1.71222,0.578163,0,0,0,0,0,75.5803,0,15.7431,0,12.1453,66.92,52.59,40.28
10,15,12,0,3.96151,1.40664,0,0,0,0,0,12.2676,0,14.8363,0,0.706209,71.96,58.08,48.56
10,15,13,0,0,0,0,0,0,0,0,0,0,7.1749,0,2.3011,75.02,60.56,51.44
10,15,14,0,0,1.77895,0,0,3.40574,0,0,0,3.40574,0,0,2.90683,73.4,58.26,47.84
10,15,15,0,0.284941,1.95246,0,0,2.235,0,0,0,2.235,0,0,11.8173,73.22,56.82,44.6
10,15,16,11.2629,3.69061,1.71415,0,0,3.88129,0,0,0,3.88129,0,0,24.2807,71.42,56.06,44.42
10,15,17,6.96933,5.55695,1.88843,0,0,7.73842,0,0,0,7.73842,0,0,0.936539,69.8,54.81,42.98
10,15,18,0,4.03363,1.88849,0,0,2.34102,0,0,0,2.34102,0,0,2.71865,69.08,54.96,44.06
10,15,19,28.1573,1.80327,0.5237,0,0,1.14914,0,0,0,1.14914,0,0,16.2839,67.82,55.2,45.68
10,15,20,22.1174,0.560276,3.94331,0,0,0.600399,0.238097,0,0,0.600399,0,0,13.88,65.84,55.06,47.12
10,15,21,0,1.70592,5.04395,0,0,0,1.83552,0,0,0,0,0,1.75119,62.78,56.1,51.62
10,15,22,0,0,0.999021,0,0,1.32863,1.91679,0,0,1.32863,0,0,3.39317,64.22,56.05,50.36
10,15,23,0,0,0.42203,0,0,0.6697,0.90829,0,0,0.6697,0,0,23.3247,62.6,57.13,53.6
10,15,24,0,0,1.06232,0,0,0,0,0,0,0,0,0,1.58333,62.42,57.06,53.6
10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0.114462,60.8,56.06,52.88
10,16,2,0,1.77816,0,0,0,0.396394,0,0,0,0.396394,0,0,0.114581,60.62,53.47,48.2
10,16,3,0,2.78416,2.86523,0,0,5.54746,0,0,0,5.54746,0,0,1.28281,58.82,52.75,48.2
10,16,4,0,0,1.92112,0,60.4477,0.0511049,15.7382,0,0,0.0511049,0,0,0.0648079,57.2,52,48.02
10,16,5,0,1.78998,0.568177,0,16.633,0,14.1847,0,0,0,0,0,0.655055,57.2,51.19,46.4
10,16,6,0,2.35854,0,0,0,1.34985,8.29407,0,0,1.34985,0,0,1.99745,57.02,51.3,46.76
10,16,7,0,3.59116,0,0,0,5.63621,0,0,0,5.63621,0,0,17.3099,55.4,52.22,49.82
10,16,8,0,3.13678,0,0,0,1.08534,0,0,0,1.08534,0,0,17.1511,55.4,51.43,48.38
10,16,9,0,0.773152,1.13418,0,0,3.38834,0,0,0,3.38834,0,0,39.2855,56.12,52.51,49.82
10,16,10,6.39937,6.38182,4.94804,0,0,3.63939,0,0,0,3.63939,0,0,55.6558,60.98,53.44,47.84
10,16,11,9.36576,2.59521,5.29522,0,0,0,0,0,76.3819,0,15.1996,0,16.1679,62.78,52.68,44.6
10,16,12,0,0,6.061,0,0,1.84697,0,0,24.7766,1.84697,14.8838,0,10.1677,64.4,53.34,44.6
10,16,13,7.67925,0,3.02566,0,0,0,0,0,6.1434,0,12.6192,0,16.3184,64.76,53.48,44.6
10,16,14,12.3256,0,2.73207,0,0,2.64434,0,0,0,2.64434,0,0,10.0513,68.18,54.77,44.42
10,16,15,0,5.07372,1.9325,0,0,1.8728,0,0,0,1.8728,0,0,0.301902,69.8,54.82,42.98
10,16,16,0,5.31218,0.00998049,0,0,0,0,0,0,0,0,0,4.73421,69.98,55.61,44.6
10,16,17,0,0,0,0,0,1.25177,0,0,0,1.25177,0,0,12.8662,71.42,56.22,44.78
10,16,18,0,0,4.38193,0,11.2629,6.89758,1.2887,0,0,6.89758,0,0,20.511,70.88,56.4,45.68
10,16,19,0.51195,0,2.618,0,5.1195,4.23915,1.85432,0,0,4.23915,0,0,9.11333,69.8,56.31,46.4
10,16,20,15.3585,4.95301,1.91342,0,0,4.218,1.93648,0,0,4.218,0,0,5.76248,69.44,56.25,46.58
10,16,21,4.03711,4.32306,0.849521,0,0,2.36525,0.16474,0,0,2.36525,0,0,32.7414,66.02,55.68,48.2
10,16,22,22.2698,0.477006,0.321021,0,1.0239,0,0.350931,0,0,0,0.146328,0,43.7472,64.4,55,48.2
10,16,23,21.2436,2.86532,1.77274,0,26.1095,1.13194,1.78,0,1.53585,1.13194,1.79088,0,9.3883,64.4,55,48.2
10,16,24,14.8465,4.44703,1.84143,0,5.1195,3.47783,1.85136,0,14.3346,3.47783,2.31021,0,9.3669,64.4,55,48.2
10,17,1,1.73347,2.54764,1.90742,0,0,1.7965,1.92019,0,0,1.7965,3.76833,0,1.41815,64.4,55.09,48.38
10,17,2,0,0,1.47097,0,0,1.7696,0.710987,0,0,1.7696,1.95983,0,0,64.22,55.97,50.18
10,17,3,0,0,1.72434,0,0,0,0,0,0,0,0.295234,0,3.40903,59,55.79,53.6
10,17,4,0,0,5.07036,0,56.9106,0,15.4418,0,0,0,0,0,2.30606,60.8,56.56,53.78
10,17,5,0,1.80233,1.92828,0,11.7129,2.07173,15.1105,0,0,2.07173,0,0,0,60.8,57.53,55.58
10,17,6,12.0308,1.47163,0,0,0,2.2004,10.3108,0,0,2.2004,0,0,2.96171,60.8,58.54,57.2
10,17,7,0.94887,5.22932,0,0,0,0,0,0,0,0,0,0,9.10706,60.8,58.54,57.2
10,17,8,0,0.415962,0.225344,0,0,0,0,0,0.51195,0,0,0,14.8956,60.8,58.54,57.2
10,17,9,0,0,3.37846,0,0,2.97591,0,0,15.3585,2.97591,0,0,10.0018,60.8,58.54,57.2
10,17,10,0,0,3.20129,0,0,5.40018,0,0,0,5.40018,0.472287,0,46.2115,60.8,58.54,57.2
10,17,11,0,2.51902,0.0566119,0,0,0.0504782,0,0,57.9921,0.0504782,15.3974,0,5.63246,63.14,59.77,57.74
10,17,12,0,2.65892,1.03929,0,0,3.33284,0,0,14.5519,3.33284,14.5791,0,11.9643,64.4,61.04,59.18
10,17,13,12.2868,1.89676,1.78754,0,0,0.0566767,1.17802,0,0,0.0566767,11.8971,0,32.9231,63.86,61.5,60.26
10,17,14,12.7782,6.93363,3.34503,0,0,3.40781,1.8228,0,0,3.40781,1.89007,0,4.3874,62.6,60.59,59.54
10,17,15,14.495,3.66849,3.74476,0,9.98302,5.16593,1.86998,0,0,5.16593,0.616873,0,25.3446,62.42,61.12,60.44
10,17,16,0,0,3.00055,0,5.88742,0.332575,1.92205,0,0,0.332575,0,0,6.31466,60.8,58.54,57.2
10,17,17,13.5667,2.05902,2.71244,0,0,3.44243,0.167713,0,0,3.44243,0,0,16.5714,57.2,56.12,55.4
10,17,18,8.34635,3.96756,2.47967,0,0,2.32447,0,0,0,2.32447,0,0,33.6282,56.84,55.12,53.96
10,17,19,15.0992,2.01346,2.34466,0,0,0,0,0,0,0,0,0,16.851,57.2,55.05,53.6
10,17,20,0,0,0.129928,0,0,2.02033,0,0,0,2.02033,0,0,7.91248,57.2,55.05,53.6
10,17,21,0,0,0,0,0,2.34292,0,0,0,2.34292,0,0,16.3781,57.38,55.23,53.78
10,17,22,0,0.268221,1.05255,0,0,4.42929,0,0,0,4.42929,0,0,4.34203,58.82,56.62,55.22
10,17,23,0,5.17676,3.63917,0,0,2.89633,0,0,0,2.89633,0,0,2.12256,57.2,55.05,53.6
10,17,24,0,6.33242,4.07492,0,0,2.47424,0,0,0,2.47424,0,0,0.216482,57.2,55.05,53.6
10,18,1,0,0.780546,0,0,0,1.14848,0,0,0,1.14848,0,0,0.881793,57.02,54.98,53.6
10,18,2,0,3.18593,0,0,0,0,0,0,0,0,0,0,0.179588,55.58,54.4,53.6
10,18,3,0,0.649062,0.0604728,0,0,0.138165,0,0,0,0.138165,0,0,0.932264,57.02,54.98,53.6
10,18,4,0,0,1.88907,0,86.4614,1.52539,15.19,0,0,1.52539,1.23378,0,0.101,55.4,54.33,53.6
10,18,5,0,0,3.42395,0,17.2659,0,14.8532,0,0,0,1.91724,0,0.118848,55.94,54.54,53.6
10,18,6,0,0,3.42201,0,0,0,13.0665,0,0,0,0.034811,0,0.398902,57.2,55.05,53.6
10,18,7,0,1.45019,0,0,0,2.2301,0,0,0,2.2301,0,0,0.341602,57.02,54.98,53.6
10,18,8,0,2.43338,1.79154,0,0,2.2043,0,0,0,2.2043,0,0,13.9766,55.4,54.33,53.6
10,18,9,0.51195,0.41976,1.64951,0,0,0.522776,0,0,0.767925,0.522776,0,0,31.6439,55.4,54.33,53.6
10,18,10,28.6692,0.192456,2.48291,0,0,4.18441,0,0,15.3585,4.18441,0.582512,0,62.652,57.2,55.05,53.6
10,18,11,30.7501,5.26014,3.71107,0,0,1.1528,0,0,79.8642,1.1528,14.8388,0,50.2698,57.2,54.95,53.42
10,18,12,8.38388,3.46074,2.20318,0,0,2.11357,0,0,42.2097,2.11357,15.1785,0,30.0745,57.38,54.16,51.98
10,18,13,0,5.66189,5.13244,0,0,6.39883,0,0,7.65272,6.39883,15.5439,0,18.8869,59.18,55.77,53.42
10,18,14,11.2629,6.7769,5.56582,0,0,7.70037,0,0,0,7.70037,0.867787,0,39.8344,60.98,55.55,51.8
10,18,15,9.02662,6.75733,4.39502,0,0,2.02752,0,0,0,2.02752,0,0,9.74593,62.6,56.15,51.8
10,18,16,0,2.43293,0,0,0,1.84581,0,0,0,1.84581,0,0,7.27593,62.42,56.08,51.8
10,18,17,8.95912,0,1.76767,0,0,0,0,0,0,0,0,0,19.7601,60.8,55.78,52.34
10,18,18,8.50598,1.40493,3.59618,0,0,5.48411,0.519731,0,0,5.48411,0,0,37.6428,60.44,56.04,53.06
10,18,19,0.51195,5.87153,5.00833,0,11.0069,5.02358,1.78417,0,0,5.02358,0,0,22.6208,60.8,56.47,53.6
10,18,20,15.3585,2.1023,4.81443,0,6.1434,0,1.85975,0,0,0,0,0,10.5812,59.18,55.87,53.6
10,18,21,2.29037,0,1.75178,0,0,2.42856,1.42616,0,0,2.42856,0,0,17.3497,60.8,56.47,53.6
10,18,22,0,0,0,0,0,1.86616,1.56437,0,0,1.86616,1.51752,0,36.2865,60.8,56.47,53.6
10,18,23,0.51195,0,1.21562,0,0,0,3.57832,0,0,0,1.82192,0,4.59499,60.44,56.34,53.6
10,18,24,15.3585,0,1.89172,0,6.1434,2.56178,3.73064,0,0,2.56178,1.87639,0,9.80006,57.2,55.06,53.6
10,19,1,0.695009,3.19782,1.46496,0,9.47107,0.954609,2.36436,0,0,0.954609,1.45751,0,0,57.02,54.88,53.42
10,19,2,0,0.877695,2.43647,0,0,1.623,0,0,0,1.623,0,0,0,55.4,53.26,51.8
10,19,3,0,3.32703,3.00774,0,0,1.58442,0,0,0,1.58442,0,0,1.31367,55.22,53.08,51.62
10,19,4,0,2.99929,3.95538,0,89.2449,0.408454,14.8613,0,0,0.408454,0,0,0,53.6,51.6,50
10,19,5,0,2.48539,1.4045,0,24.874,5.46079,15.3276,0,0,5.46079,0,0,0,53.42,51.39,49.82
10,19,6,0,3.95176,0,0,0,2.97174,15.6655,0,0,2.97174,0,0,1.31648,51.8,49.77,48.2
10,19,7,0.767925,3.48657,0,0,0,0,0.128165,0,0,0,0,0,21.1458,51.8,49.77,48.2
10,19,8,15.3585,1.81652,1.24483,0,0,2.77271,0,0,0,2.77271,1.09797,0,37.6417,51.98,49.85,48.2
10,19,9,5.9296,2.65868,4.00607,0,0,1.20047,0,0,0,1.20047,2.04891,0,28.1964,53.78,50.84,48.56
10,19,10,8.95912,4.03312,3.15618,0,0,2.73677,0,0,1.27988,2.73677,3.77483,0,31.3743,55.76,53.4,51.8
10,19,11,25.7209,0.415125,1.87,0,0,0,0,0,91.3405,0,14.6825,0,12.2461,59.18,54.79,51.8
10,19,12,0,0,0.837039,0,0,1.67353,0,0,30.1501,1.67353,15.1493,0,0.542359,61.34,55.69,51.8
10,19,13,0,0,0,0,0,4.15096,0,0,0,4.15096,15.6166,0,0.465259,62.78,56.23,51.8
10,19,14,0,0.585209,3.2864,0,0,3.96723,0,0,0,3.96723,0.0322366,0,0.494446,64.4,56.83,51.8
10,19,15,6.91132,5.0289,2.57041,0,0,1.59382,0,0,0,1.59382,0,0,37.2523,66.56,57.74,51.98
10,19,16,15.3585,4.67664,2.86448,0,0,2.07476,0.086865,0,0,2.07476,0,0,11.1804,69.8,59.86,53.6
10,19,17,2.79779,4.85741,5.19059,0,8.70315,0,1.77587,0,3.32768,0,0,0,25.2697,69.44,59.73,53.6
10,19,18,0,3.80614,6.08759,0,8.70315,0.740149,1.84333,0,11.0069,0.740149,0,0,6.39067,67.46,59.06,53.78
10,19,19,0,0,2.16855,0,0,8.25895,1.90472,0,0,8.25895,0,0,4.91093,65.12,58.09,53.6
10,19,20,0,0,1.46012,0,0,1.36533,0.545545,0,0,1.36533,0.0868148,0,10.2918,64.22,57.75,53.6
10,19,21,0,1.75365,0,0,0,0,0.377667,0,0,0,1.78279,0,10.5121,62.6,57.15,53.6
10,19,22,0,0.557774,1.8779,0,0,0.244015,1.79712,0,0,0.244015,1.86855,0,3.85321,62.6,57.15,53.6
10,19,23,0,1.76378,0.962978,0,0,2.47326,1.88215,0,0,2.47326,0.99721,0,0.166227,62.42,57.08,53.6
10,19,24,0,1.48147,1.38603,0,0,4.80162,0.67796,0,0,4.80162,0,0,2.89039,60.62,56.41,53.6
10,20,1,0,5.17845,1.17481,0,0,0.809172,0,0,0,0.809172,0,0,0.116864,58.82,55.73,53.6
10,20,2,0,1.06753,0.700459,0,0,0,0,0,0,0,0,0,0.0558504,57.2,54.95,53.42
10,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1.35392,57.02,53.91,51.8
10,20,4,0,0,0,0,46.0755,0,15.2004,0,0,0,0,0,0,55.22,53.18,51.8
10,20,5,0,0,0,0,19.5609,1.98291,15.6364,0,0,1.98291,0,0,0,53.6,52.42,51.62
10,20,6,0,3.6071,1.54764,0,0,0.840687,14.5144,0,0,0.840687,0,0,0.0734926,53.6,51.6,50
10,20,7,0,1.00369,3.51904,0,0,0.759028,0,0,0,0.759028,0,0,0.714794,53.6,51.6,50
10,20,8,8.70315,1.44212,2.32571,0,0,3.8984,0,0,0,3.8984,0,0,15.4952,53.6,51.69,50.18
10,20,9,8.96786,2.51883,2.03806,0,0,1.97924,0,0,0,1.97924,0,0,29.5083,53.96,52.67,51.8
10,20,10,0,2.71207,1.88592,0,0,0.761777,0,0,0,0.761777,0,0,42.087,57.92,54.38,51.98
10,20,11,0,0,1.27983,0,0,1.90899,0,0,30.717,1.90899,14.9194,0,6.12795,62.96,57.18,53.42
10,20,12,0,1.77617,1.60844,0,0,3.67934,0,0,14.347,3.67934,15.4118,0,0.0897951,67.1,58.43,52.88
10,20,13,0,1.6865,2.12133,0,0,0,0,0,0,0,15.6999,0,1.33813,70.16,59.61,52.88
10,20,14,0,1.70231,2.34712,0,0,2.41617,0,0,0,2.41617,0,0,2.08646,73.4,61.18,53.78
10,20,15,0,3.40209,0.574923,0,0,1.27235,0,0,0,1.27235,0,0,40.5781,73.58,62.06,55.4
10,20,16,0,0.191551,0.923798,0,0,1.72456,0,0,0,1.72456,0,0,11.037,75.38,62.68,55.4
10,20,17,4.86352,1.94885,3.27376,0,0,1.66622,0,0,0,1.66622,0,0,6.11026,76.64,63.11,55.4
10,20,18,10.3639,3.1771,3.7443,0,0,4.6638,0,0,0,4.6638,0,0,6.78781,74.48,62.28,55.22
10,20,19,0,3.63914,2.70696,0,0,0.331838,0,0,0,0.331838,0,0,6.72556,71.42,61.32,55.4
10,20,20,0,1.25091,1.49264,0,1.79183,0.295475,0,0,0,0.295475,0,0,8.58601,69.44,60.7,55.58
10,20,21,0,3.70477,1.56404,0,13.3107,5.3085,0,0,0,5.3085,0,0,0.94253,65.84,60.29,57.02
10,20,22,0,0,0.936218,0,0,0,0,0,0,0,0,0,0.647723,62.42,58.07,55.4
10,20,23,0,0,0.427289,0,0,0,0,0,0,0,0,0,1.88056,60.8,57.46,55.4
10,20,24,0,0,0,0,0,2.01492,0,0,0,2.01492,0,0,1.20171,59.9,57.13,55.4
10,21,1,0,2.17466,1.09749,0,0,0.120515,0,0,0,0.120515,0,0,0.105144,58.82,56.72,55.4
10,21,2,0,0.146467,0.323611,0,0,2.12565,0.233806,0,0,2.12565,0.23346,0,9.05725,57.2,56.12,55.4
10,21,3,13.8226,3.07801,1.91067,0,0,1.79394,1.79902,0,0,1.79394,1.796,0,4.20601,57.2,56.12,55.4
10,21,4,2.17523,0,0.608761,0,60.9468,3.54735,15.3419,0,0,3.54735,1.87854,0,0,57.2,56.12,55.4
10,21,5,0,2.91249,1.12093,0,17.313,1.02962,14.7737,0,0,1.02962,1.02429,0,0,57.02,56.05,55.4
10,21,6,0,0,1.49188,0,0,0,11.8604,0,0,0,0,0,0,55.58,55.51,55.4
10,21,7,0,1.14247,0,0,0,0,0,0,0,0,0,0,3.52893,56.84,55.98,55.4
10,21,8,28.1573,2.07799,2.09586,0,0,0,0,0,0,0,0,0,67.1821,57.2,56.02,55.22
10,21,9,32.6531,0.35301,2.89238,0,0,0.550749,0,0,0,0.550749,0,0,5.34248,57.02,54.98,53.6
10,21,10,9.14999,4.35921,0.230506,0,0,5.82687,0,0,0,5.82687,0,0,8.04683,55.76,54.47,53.6
10,21,11,12.6504,6.33418,1.74423,0,0,4.64584,0,0,76.7925,4.64584,15.2488,0,8.81185,61.34,56.67,53.6
10,21,12,0,0.0501898,2.50056,0,0,0,0,0,29.9146,0,15.1447,0,1.24909,66.56,58.62,53.6
10,21,13,14.5906,0,1.72557,0,0,0,0,0,0,0,13.0321,0,1.89396,70.16,60.06,53.78
10,21,14,2.5006,0.529403,0,0,0,2.26279,0,0,0,2.26279,0,0,3.14146,72.32,61.63,55.4
10,21,15,0,1.67099,0.823421,0,0,3.2789,0,0,0,3.2789,0,0,40.6315,71.6,61.38,55.4
10,21,16,0,0,3.6583,0,0,2.11697,0,0,0.767925,2.11697,0,0,34.1338,71.42,61.31,55.4
10,21,17,5.1195,3.9157,5.37532,0,0,1.01032,0,0,14.5906,1.01032,0,0,7.25663,69.62,60.69,55.4
10,21,18,10.1256,3.92796,3.92581,0,0,0.184489,0,0,0,0.184489,0,0,7.87654,68,60.14,55.4
10,21,19,6.91132,1.3512,3.63382,0,0,5.02468,0,0,0,5.02468,0,0,8.48114,66.02,59.41,55.4
10,21,20,6.71928,1.78911,0.503801,0,0,3.12685,0,0,0,3.12685,0,0,7.61683,64.22,58.74,55.4
10,21,21,0,3.55596,0,0,0,0,0,0,0,0,0,0,6.54059,62.42,58.07,55.4
10,21,22,0,2.34306,2.48018,0,0,0.965956,0,0,0,0.965956,0,0,12.4829,60.8,57.46,55.4
10,21,23,12.5428,5.68511,3.70679,0,0,2.40676,0,0,0,2.40676,0,0,42.4572,60.8,57.46,55.4
10,21,24,6.16711,0.950017,3.15339,0,0,3.71639,0,0,0,3.71639,0,0,2.6131,60.8,57.46,55.4
10,22,1,0,4.75844,0.271206,0,0,1.99868,0,0,0,1.99868,0,0,1.79107,60.62,57.4,55.4
10,22,2,0,0.41712,1.65872,0,0,0,0,0,0,0,0,0,4.52862,59,56.79,55.4
10,22,3,0,0,1.12409,0,0,2.30294,0,0,0,2.30294,0,0,2.48245,59,56.79,55.4
10,22,4,0,0,0,0,90.5726,0.058714,14.9172,0,0,0.058714,0,0,0,59.36,56.92,55.4
10,22,5,0,0,0,0,16.8314,3.54454,15.4314,0,0,3.54454,0,0,0,60.8,57.46,55.4
10,22,6,0,0,1.50773,0,0,3.72477,13.0162,0,0,3.72477,0,0,2.10749,60.44,57.33,55.4
10,22,7,5.63145,0.40359,2.08298,0,0,2.42188,0.097161,0,0,2.42188,0,0,14.0433,59,56.79,55.4
10,22,8,13.0033,4.33801,2.12997,0,0,0,0,0,0,0,0.615973,0,22.0032,59,56.79,55.4
10,22,9,0,2.78311,4.66153,0,0,0,0,0,0,0,1.81537,0,12.1461,59.36,56.73,55.04
10,22,10,0,2.89751,1.03495,0,0,0,0,0,0,0,1.89627,0,47.7308,59.18,56.86,55.4
10,22,11,0,0,0,0,0,2.21975,0,0,76.1303,2.21975,14.923,0,18.5626,60.8,57.46,55.4
10,22,12,0,1.01215,0,0,0,1.10329,0,0,14.9049,1.10329,15.4027,0,1.52647,60.8,57.46,55.4
10,22,13,0,5.93641,1.29565,0,0,4.54152,0,0,0,4.54152,15.7095,0,5.73881,60.98,57.53,55.4
10,22,14,0,7.20981,2.68891,0,0,5.59784,0,0,0,5.59784,0.0646416,0,3.0426,62.6,58.13,55.4
10,22,15,11.0069,0,2.27629,0,0,2.91948,0,0,0,2.91948,0,0,19.9696,62.6,58.13,55.4
10,22,16,22.2951,1.71717,1.86458,0,0,0.262959,0,0,0,0.262959,0,0,2.25426,62.78,58.2,55.4
10,22,17,0,0.774864,1.28905,0,0,0.742523,0,0,0,0.742523,0,0,8.2396,64.4,58.8,55.4
10,22,18,0,1.29018,1.47494,0,0,3.76236,0,0,0,3.76236,0,0,4.98495,63.86,58.6,55.4
10,22,19,0,3.72926,3.71355,0,0,1.75818,0,0,0,1.75818,0,0,17.9069,62.42,58.06,55.4
10,22,20,0,0,3.95942,0,0,4.20389,0,0,0,4.20389,0,0,1.27218,60.8,57.46,55.4
10,22,21,0,0,2.97187,0,0,0,0,0,0,0,0,0,9.52797,60.8,57.46,55.4
10,22,22,0,0,2.74727,0,5.63145,0,0,0,0,0,0,0,11.5248,60.8,57.46,55.4
10,22,23,13.3107,1.37675,1.86885,0,11.5189,0,0,0,0,0,0,0,23.9899,59,56.79,55.4
10,22,24,7.5743,3.01893,2.49621,0,0,0,0,0,0,0,0,0,2.65403,59,56.86,55.58
10,23,1,0,2.44321,0,0,0,0,0,0,0,0,0,0,0.106834,59,57.76,57.02
10,23,2,0,0,0,0,0,1.64716,0,0,0,1.64716,0,0,4.01659,59,56.79,55.4
10,23,3,0,0.752518,0.282821,0,0,2.94154,0,0,0,2.94154,0,0,3.16088,59.18,56.86,55.4
10,23,4,0,5.06173,1.69029,0,43.8234,1.38865,14.8052,0,0,1.38865,0,0,0,60.8,57.46,55.4
10,23,5,0,3.41943,1.42555,0,12.3002,3.40087,15.3018,0,0,3.40087,0,0,0,60.8,57.46,55.4
10,23,6,0,0.488254,1.39873,0,0,1.85764,15.7576,0,0,1.85764,0,0,0,60.62,57.39,55.4
10,23,7,4.86352,1.35194,0.531882,0,0,2.84239,0.0322849,0,0,2.84239,0,0,2.92541,59.54,56.99,55.4
10,23,8,13.7419,0,1.30051,0,0,1.41254,0,0,0,1.41254,0,0,46.3011,60.8,56.47,53.6
10,23,9,0,0,2.22325,0,0,2.49113,0,0,0,2.49113,0,0,9.1629,60.8,57.46,55.4
10,23,10,0,2.37192,1.89903,0,0,3.28438,0,0,10.239,3.28438,0,0,27.8833,60.8,57.46,55.4
10,23,11,0,1.20473,1.82378,0,0,0,0,0,59.6767,0,14.9394,0,21.5974,60.8,57.36,55.22
10,23,12,0,0,2.6753,0,0,0,0,0,25.2085,0,14.9201,0,0.653801,60.98,56.54,53.6
10,23,13,0,3.23066,2.02179,0,0,1.53532,0,0,0,1.53532,13.7559,0,1.2021,62.6,57.14,53.6
10,23,14,0,2.5422,2.4328,0,0,0.96895,0,0,0,0.96895,0.0645167,0,2.60477,64.58,57.98,53.78
10,23,15,11.2629,4.50716,1.16102,0,0,2.05991,0,0,0,2.05991,0,0,10.2464,66.38,59.58,55.4
10,23,16,17.7283,2.1516,1.80338,0,0,0,0,0,0,0,0,0,20.3283,68,60.13,55.4
10,23,17,6.87353,2.09464,2.75747,0,0,0.880994,0,0,0,0.880994,0,0,3.05928,67.82,60.07,55.4
10,23,18,0,0.83376,3.3023,0,0,7.59129,0,0,0,7.59129,0,0,1.49034,66.38,59.58,55.4
10,23,19,0,4.26942,0.421309,0,0,2.20777,0,0,0,2.20777,0,0,4.48901,64.22,58.73,55.4
10,23,20,0,0.0508407,0.83093,0,0,0,0,0,0,0,0,0,0.903841,62.42,58.06,55.4
10,23,21,0,0,0.769182,0,0,0,0,0,0,0,0,0,9.41169,60.8,57.46,55.4
10,23,22,0,0,1.69086,0,0,2.02069,0,0,0,2.02069,0,0,11.911,60.8,57.46,55.4
10,23,23,0,0,1.85655,0,0,0.255819,0,0,0,0.255819,0,0,19.1769,60.8,57.46,55.4
10,23,24,0,0,2.21591,0,0,2.32989,0,0,0,2.32989,0,0,5.23818,60.8,57.46,55.4
10,24,1,0,2.71983,1.22131,0,0,3.00447,0,0,0,3.00447,0,0,0.060709,60.8,57.46,55.4
10,24,2,0,1.99745,1.91169,0,0,0,0,0,0,0,0,0,0,60.8,57.46,55.4
10,24,3,0,1.52462,0.407915,0,0,0,0,0,0,0,0,0,0.066085,60.8,57.46,55.4
10,24,4,0,2.69675,1.98128,0,76.3272,4.99626,14.9627,0,0,4.99626,0,0,0,60.8,57.46,55.4
10,24,5,0,2.16277,1.06481,0,23.9108,3.54238,15.4426,0,0,3.54238,0,0,0,59,56.79,55.4
10,24,6,0,1.78375,0,0,0,0,15.8849,0,0,0,0,0,1.26836,60.8,57.46,55.4
10,24,7,1.53585,6.01301,0.535288,0,0,2.38154,0,0,0,2.38154,0,0,20.4842,60.8,57.46,55.4
10,24,8,21.7579,1.12111,3.00953,0,0,0,0,0,0,0,0,0,57.6515,60.8,57.46,55.4
10,24,9,36.9009,3.03332,1.76745,0,0,3.32074,0,0,0,3.32074,0,0,9.9131,60.8,57.46,55.4
10,24,10,18.4434,1.18759,2.76835,0,0,4.13155,0,0,8.1912,4.13155,2.62889,0,91.4143,60.8,57.46,55.4
10,24,11,30.717,0,5.43473,0,0,1.95318,0,0,90.8745,1.95318,14.7153,0,16.0291,60.8,57.46,55.4
10,24,12,1.85314,3.84186,7.13469,0,0,2.6175,0,0,23.1317,2.6175,15.161,0,14.126,60.98,57.53,55.4
10,24,13,0,8.85076,6.2499,0,17.1503,9.02754,2.48373,0,0,9.02754,14.2397,0,64.7181,62.6,58.14,55.4
10,24,14,0,5.925,6.46389,0,18.5365,4.92851,3.57145,0,0,4.92851,4.21485,0,4.28726,62.78,58.2,55.4
10,24,15,8.1912,7.07129,5.61568,0,0,4.75036,3.65685,0,0,4.75036,3.76137,0,27.8464,64.4,58.81,55.4
10,24,16,21.7785,0.909813,3.99997,0,0.51195,0.12146,4.27312,0,0,0.12146,1.88692,0,19.4777,64.22,58.74,55.4
10,24,17,0,2.1587,1.06339,0,13.5667,0.455574,4.07753,0,0,0.455574,0,0,12.0876,62.6,58.14,55.4
10,24,18,0,0,0,0,15.1025,3.53191,1.85369,0,0,3.53191,0,0,19.0221,61.88,57.87,55.4
10,24,19,4.35158,0,0,0,3.83962,3.34757,1.34165,0,0,3.34757,0,0,26.4144,61.52,57.73,55.4
